Wavelength (nm),30 s,60 s,90 s ,120 s,150 s,180 s,210 s,240 s,270 s,300 s,330 s,360 s,390 s,420 s,450 s,480 s,570 s,600 s
561.9400024,44.07488251,50.94278336,61.29184723,66.43457031,70.3748703,72.24952698,71.95107269,69.35462189,71.12467957,70.98468018,72.87588501,68.463974,67.71001434,70.0592041,70.01571655,71.99463654,55.63391495,52.43384933
562.9799805,43.6463356,50.05031204,59.38434601,63.78207397,68.07997131,69.04240417,68.55281067,66.20904541,67.42950439,67.23472595,69.60642242,64.71479034,64.36493683,66.24342346,67.04830933,68.57041168,53.48985672,49.90095901
564.0200195,43.64479446,49.55706024,57.92516708,61.91822052,65.14613342,65.71757507,66.06317139,63.29965591,64.5009613,63.69871521,66.25901031,62.13933945,61.03676605,62.2023735,63.26754379,65.14845276,50.00294113,47.37548447
565.0700073,42.97457123,47.34532547,55.83348465,59.20878983,62.61478424,63.31591415,63.41717529,60.67707062,61.68756866,60.74653244,62.56567764,58.92267227,57.55638504,59.31764221,59.61936569,61.92665863,48.62312317,45.59499359
565.9699707,43.29804611,47.96761703,54.86898041,58.07218933,60.1820755,61.07385635,60.75780487,58.27791977,59.37635422,58.49950409,60.02269745,56.19566345,55.17192078,57.16306686,57.0021286,59.48628998,46.85266876,43.32353973
567.0100098,42.67314148,46.93147278,53.19678497,56.04428864,58.88993454,59.19907379,58.13488007,55.19438553,56.52286148,55.71402359,56.86252213,53.73635483,52.98530579,54.61336899,54.16002274,56.69854355,44.16934967,41.4922142
568.0499878,42.50995255,45.63073349,52.26110458,54.36271667,56.8653717,56.80430222,56.47290421,53.37068939,53.78305435,53.36288834,55.26113129,51.24287796,50.20059967,51.43529129,52.0725441,53.37857819,42.18052292,39.86572266
568.9500122,41.75702667,45.42107391,51.65031433,53.17678833,55.64264297,55.26694107,54.85275269,51.51164627,52.8867569,52.03937531,53.43714905,49.70410919,48.18618393,49.06518555,49.89427567,52.02782822,40.34130096,38.20540237
570,42.07100296,44.51346588,50.25651932,52.30659866,54.12665558,53.74988937,52.66152573,50.00059128,50.5128212,50.12535858,51.1301651,47.28131104,46.59049225,47.34709549,47.35719299,48.89696121,38.30279541,36.85350418
571.0200195,41.29783249,44.03002167,49.69551086,51.04917526,52.34578323,52.48044205,50.87078857,48.37628937,48.77741623,47.74278259,48.78711319,45.47693253,44.69240189,44.9160614,44.83294678,47.01314926,37.04528809,35.25590897
572.0499878,40.75104141,43.32486725,48.35083008,50.59303284,51.723526,51.16941833,49.31228638,46.65122223,47.25670624,46.52215958,47.10012436,43.88391876,42.91315842,43.68061066,43.5284462,45.18111801,35.71237946,34.13621902
572.9400024,41.01305008,43.68380356,48.27121735,49.2660141,50.79301071,50.42651749,48.28271866,45.86258316,46.43263626,45.56270981,46.11184692,42.43481827,41.51958466,42.57674026,42.32221603,43.66716766,34.50347519,33.09848022
573.9699707,40.30760574,42.95204544,47.73019409,48.92092514,49.73072815,48.72232819,47.74807739,45.69371033,45.58079529,44.50495911,44.96082687,41.56793594,39.95334625,41.59666443,41.18488693,42.51345444,32.91082382,31.69827461
575,40.47823715,42.36776352,47.13740921,47.9809227,48.81354904,47.79144287,46.49515152,44.13631058,44.22674561,42.58634186,43.32396698,40.53168869,39.34422302,39.80465317,39.15793991,40.43740845,31.68842506,30.60687256
576.0200195,40.14248276,42.03116989,46.8242836,46.99723053,47.91204071,47.33332825,45.75062943,42.32178116,43.49499893,42.01027679,42.23971176,39.86982346,38.54039001,38.62446976,38.09216309,39.28525543,31.06334305,29.57078743
577.0499878,39.19995499,42.04879379,45.99126434,46.41558075,46.80148315,46.54961014,44.52820587,42.08031464,42.22170258,41.03972626,41.14658737,38.26582336,37.69337463,37.26233292,37.35486221,38.58443451,29.62825966,28.58866119
577.9400024,39.25663376,41.66466904,45.48929977,45.89680481,46.78738022,45.64753342,44.12500381,41.05249405,41.32628632,40.56413651,40.9176178,37.71435547,36.84457779,36.71980286,36.46354294,37.37907028,28.96967697,27.98928452
578.9699707,39.24480057,41.55816269,45.07030487,44.87586212,45.86949539,45.00467682,43.60710144,40.88985825,40.44680023,39.49079514,39.8531456,36.78050232,36.06168747,36.04897308,35.16598511,37.00569534,29.1055584,27.35956955
580,39.22024536,40.96203613,45.19667435,44.92739487,45.79944611,44.38733292,42.64307404,39.85103226,40.43698883,38.98829651,39.64274216,36.02965927,34.83208466,34.87110519,34.6785202,35.96245956,28.06893158,26.75965691
581.0200195,38.91346359,40.43988419,43.89604568,45.16474533,44.89463043,43.74721146,42.52709579,39.727314,40.23077774,38.1309166,39.08084488,35.88295364,34.29802322,34.66796494,34.01187515,35.2444725,27.31175423,26.34305763
582.0499878,38.31198883,40.08587646,44.01195908,44.2163353,44.90929413,44.24210358,42.28281021,39.61078644,39.30788803,38.07681656,38.23893738,35.22363281,34.70748138,34.20209122,33.85230637,34.54855728,26.93920326,25.69005013
582.9400024,38.02495956,40.2227211,43.9296875,44.25274277,44.49520874,43.31954956,42.05524826,39.41662979,39.46094513,38.0516243,38.31483078,35.48063278,34.25980759,33.84523392,33.40807724,34.60359573,26.67551613,25.61349297
583.9699707,38.04318619,40.23288727,43.68002319,43.30904007,44.36721039,42.69801331,41.50574493,38.57667923,38.90219498,37.66619492,38.38159561,34.70055771,33.32761383,33.73035812,32.86199951,33.91094208,26.3168869,25.05719185
585,37.9016571,39.96720886,43.58984756,43.59549713,43.80089188,42.59970856,41.24931335,38.94634628,39.42752075,36.98236084,37.97789001,34.77502441,33.37611771,33.80999374,32.91548157,33.29095459,26.06855011,24.96015549
586.0200195,37.5429039,39.88896179,42.96306229,43.57954788,43.97312927,42.82425308,41.07477188,38.16230011,39.00177002,36.75031281,37.5414238,33.9863205,33.29470825,33.25678253,32.65643311,33.48355865,25.86645317,24.78321457
587.0499878,37.15891647,40.21865463,42.20837784,43.14115906,43.98348999,43.06211472,40.84901428,38.59516907,38.52769852,37.32704163,37.46414566,34.02427292,33.6719017,33.284935,32.76356125,33.68116379,25.97034836,25.04289246
587.9400024,37.33468246,39.46159744,43.17812347,43.11326218,43.36938858,42.47847748,40.97179413,38.32584381,38.6823349,37.02540207,37.07691193,34.0130806,33.44270325,32.93556595,32.46741486,33.55918121,25.91693115,24.99416924
588.9699707,37.10987091,39.53707504,42.43696213,42.97236252,44.50059509,42.62644958,41.22307587,38.88628769,38.8188324,37.05161285,37.22066879,34.13603592,33.4865303,32.59361649,32.52157974,32.97135162,26.20577812,24.94101715
590,37.3532486,39.46891022,42.8007164,43.67749786,43.80224228,42.4118576,41.20867538,38.57778168,38.60205841,37.22509384,37.28590393,34.07483673,33.04771423,33.22127533,33.01159286,33.4760437,26.087883,24.95313835
