Wavelength (nm),30 s,60 s,90 s,120 s,150 s,180 s,210 s,240 s,270 s,300 s,330 s,360 s,390 s,420 s,450 s,480 s,570 s,600 s
473.9299927,154.8380585,201.7376556,185.6350708,96.032547,68.23445129,52.72828674,48.12493134,47.13119507,48.76818466,48.08959961,11.38297558,52.85419846,56.9163475,59.97916031,66.16661835,66.63296509,66.04319,62.10949326
475,153.7942657,213.3197479,201.593689,104.0841751,72.13181305,54.71173859,49.29968643,48.84070206,49.44259262,48.79670715,11.64897919,53.51498032,57.699543,62.45065308,66.95985413,67.89749146,67.00427246,63.62444305
476.0599976,151.5412903,220.4942322,217.8724823,113.0203552,77.55286407,57.22078323,50.59051514,49.79098129,50.42786407,49.58256531,12.36698914,54.31760406,58.80531311,63.40016556,69.27204895,68.87071228,67.72103882,63.98852158
476.9599915,149.5917664,228.6998138,233.017395,121.2998962,81.6628952,59.63163376,52.68089676,51.20130539,51.26966858,50.77108765,12.62526798,55.06278992,59.81095886,64.24884033,70.06955719,69.33879089,68.42999268,64.14651489
478.0299988,145.2279358,235.3699341,248.9693451,131.8414307,87.05211639,62.33202362,54.77847672,52.50125504,51.96045685,51.89582825,12.77803421,55.86326599,60.43781281,65.37638855,70.81067657,71.19089508,69.23519897,64.78171539
478.9299927,143.5748596,241.1985474,265.2877197,140.9683228,91.82431793,65.85502625,55.97249985,53.45075989,53.03125,53.14704895,13.00257111,56.6203537,62.36027145,66.28100586,71.35361481,70.23564148,69.70095825,65.2417984
480,138.8534088,245.5591431,282.993866,152.6633453,100.2733994,69.59555054,58.71437454,55.1048584,54.24887848,53.9375267,12.93203831,57.09820938,62.82458496,67.42893219,71.78105164,71.79275513,70.18453979,65.83535767
481.0400085,134.6166382,250.3483887,300.7099609,164.5049438,107.3314056,73.87316895,61.40569305,56.5275116,55.91810608,54.76007843,13.27914524,57.55977631,63.44402695,68.34959412,73.01107025,71.59677124,70.79257965,66.27141571
481.9400024,130.2724304,252.5619202,317.5848389,178.6782379,115.3860474,77.77880859,63.77573395,57.942379,57.60712433,55.05401611,13.40514278,58.36449051,64.42687988,69.47337341,74.29064178,72.28741455,70.151474,66.82132721
482.980011,127.0934067,256.5593872,334.953949,192.4017029,124.7496338,83.52400208,66.81872559,60.31354904,59.54971313,57.12542343,13.70931244,59.11097336,65.58748627,70.3393631,74.53669739,72.23500824,71.09091949,67.3832016
484.019989,121.8211823,254.928833,354.6433716,208.9091339,135.4401398,89.88486481,70.86264038,63.44495773,61.04446411,58.11503983,14.18443012,60.11137009,67.10837555,70.26008606,74.39839172,71.71482849,70.98064423,66.42340088
485.0700073,116.7204285,254.2689972,370.6795654,225.610733,146.881073,96.86733246,74.9956665,66.18383026,63.396492,60.35561752,14.25782681,60.62018585,66.82437897,71.05652618,74.37517548,71.66664886,70.79853821,66.94418335
485.9700012,113.8915405,254.3899078,384.4132385,239.0088654,155.8466034,103.1531067,79.11499023,68.44673157,65.14084625,61.91238785,14.47498798,61.16762924,67.29528809,72.08842468,73.98319244,71.62468719,70.73938751,67.09830475
487.0100098,108.5009155,251.5578918,399.271637,255.6772461,170.2073059,111.7239685,84.58895874,72.94828796,68.60292816,63.64304733,14.94499207,61.58404541,68.133255,72.33361053,73.72851563,71.04360962,70.98188782,67.05364227
488.0499878,105.0203323,247.1834717,415.3713074,272.7687073,184.2424622,120.7144241,90.55712891,77.10940552,72.10157776,66.57833099,15.511199,63.1601944,69.22541046,72.77996826,74.08869171,70.47021484,70.39239502,66.91165924
488.9500122,101.8875504,240.4584961,429.8449707,289.7997131,199.3711548,130.391037,97.04007721,81.79006958,75.89366913,69.00720215,15.6867857,64.2432785,69.56642151,72.85413361,74.37674713,71.01939392,71.14072418,66.55638123
490,97.48523712,235.9610901,438.144043,307.7827148,215.9384766,141.6310883,104.7274857,87.65998077,80.2122345,72.32872009,16.16967964,64.4566803,70.53872681,72.13668823,73.64514923,70.6872406,70.98990631,66.98948669
491.0599976,95.10923767,230.6762085,449.1052856,326.3961182,232.5191498,154.2138367,113.528717,93.7405777,86.13729858,76.89144897,16.81041718,66.38661957,71.2304306,73.10371399,73.92871857,69.8908844,70.76554108,66.64717865
491.9599915,92.97317505,227.2587128,455.9698792,340.6636353,246.72229,162.5211792,120.1987076,99.5406189,89.93972015,79.58308411,17.51391792,66.61812592,71.50457001,73.05687714,73.28218842,69.4901123,70.90882874,66.2542572
493.0299988,90.12851715,217.7420349,462.9028931,356.8754578,262.4997864,176.7173615,129.6293793,106.7398682,95.68955994,83.90924835,17.98173904,67.92953491,72.50960541,73.35411072,73.01256561,69.57767487,70.30879211,66.39855957
493.9299927,87.44142151,212.3582916,467.6372681,373.2593689,281.7795105,189.7812958,139.5155334,114.8422394,101.9399185,88.27423859,18.98121071,68.85135651,72.58382416,73.07931519,72.09101868,69.25068665,70.5211792,66.14672852
495,84.79021454,202.9304504,472.7875977,390.4440308,300.8349609,205.6473999,152.1469421,123.0797424,109.6206741,94.4200592,18.87353897,69.90802002,73.32809448,72.28043365,71.86576843,69.13887024,69.87458038,66.35920715
496.0599976,82.23753357,194.1932068,474.7536926,407.190033,320.1485291,222.6200409,165.6357574,133.8983154,118.4345703,101.6521988,20.01382446,71.75261688,73.05709076,72.25058746,71.43120575,67.7166214,70.05768585,66.19761658
496.9599915,81.39308167,189.2756653,472.7871704,416.7046204,337.8046875,234.3183899,175.4993591,140.5946655,125.7920151,105.7647552,20.98577499,71.9284668,73.61711121,72.12760162,70.95581818,67.57282257,69.77528381,66.13772583
498.0299988,79.57263184,179.8268585,471.8692017,432.0362854,356.694458,251.9186096,189.1904297,153.8030396,135.2288513,112.2627869,22.16239357,73.11506653,73.31614685,71.62459564,70.07865143,67.34400177,69.67773438,65.46702576
498.9299927,77.43660736,172.7303162,467.0917053,441.9399414,374.1173401,267.1514893,202.2336273,164.7704468,144.9685669,120.5477448,23.04894638,74.04827118,72.99330902,71.579422,69.59574127,67.19259644,68.82119751,65.27367401
500,75.63886261,164.2395782,458.9946289,451.550354,392.1874695,284.7398987,218.3528137,177.0054016,156.1108551,128.3549957,24.21025848,75.06674194,73.33468628,70.96432495,69.45812988,65.82624054,69.3030777,65.73155212
501.0400085,74.02641296,154.7677612,449.7756348,460.7899475,413.6669922,302.7882996,236.7395782,191.5924988,168.6417999,137.3013916,24.60857201,75.58876801,73.25792694,70.02890778,68.40740967,65.96633911,68.35523224,65.35585022
