Wavelength (nm),30 s,60 s,90 s,120 s,150 s,180 s,210 s,240 s,270 s,300 s,330 s,360 s,390 s,420 s,450 s,480 s,570 s,600 s
613.9950562,-0.005145453,0.025559649,0.011237681,-0.001695479,-0.006058147,-0.001469904,-0.006339317,-0.000266078,0.010486316,-0.003187778,-0.002392509,-0.001583712,-0.001864802,0.002035855,0.00179296,0.010809566,0.005169292,-0.00082844
612.9956055,-0.005402773,0.025432304,0.011253886,-0.001860575,-0.006262981,-0.00152351,-0.006488428,-0.000184269,0.010122447,-0.003037118,-0.002399512,-0.00164896,-0.001981187,0.001923907,0.001922321,0.010792501,0.005171964,-0.000930483
611.9960327,-0.005274669,0.025674675,0.011408657,-0.001835366,-0.006053705,-0.001319627,-0.006373551,-0.000105705,0.00988921,-0.002861565,-0.002334685,-0.001584279,-0.001781953,0.002096171,0.00208907,0.010970285,0.005244927,-0.000658712
610.9960938,-0.005206587,0.025430711,0.011466781,-0.001630495,-0.006078109,-0.001386257,-0.0064162,-0.000203054,0.009853566,-0.002884657,-0.002234105,-0.001474135,-0.001664484,0.002210531,0.00208574,0.011254204,0.005359385,-0.000517773
609.9958496,-0.005297685,0.025976509,0.011291477,-0.001820003,-0.006280995,-0.001539348,-0.00651092,-0.000270528,0.009794042,-0.002835231,-0.002276132,-0.001607697,-0.001696252,0.0021393,0.002087379,0.011379399,0.00539626,-0.000566378
608.9953613,-0.00512775,0.026587797,0.011384767,-0.001761174,-0.006085869,-0.0014811,-0.006371816,-6.68E-05,0.009920327,-0.002834665,-0.002286432,-0.001406951,-0.001597381,0.002361566,0.002307642,0.011244189,0.005726706,-0.000319522
607.9946289,-0.005039534,0.026133044,0.011386813,-0.001791028,-0.006128035,-0.001322879,-0.006532136,-0.00010291,0.009683332,-0.002842071,-0.002368824,-0.001425579,-0.001499984,0.002286146,0.002445408,0.011314831,0.005680754,-0.000307986
606.9935303,-0.005091985,0.025643257,0.011443578,-0.001570454,-0.006096794,-0.001255259,-0.006467974,-8.23E-06,0.009724866,-0.002841917,-0.002044366,-0.001279624,-0.001321382,0.002352535,0.002399906,0.01139234,0.005738719,-0.00020797
605.9923096,-0.005126113,0.02596252,0.011477252,-0.00166402,-0.006177497,-0.001074904,-0.006227565,8.32E-05,0.009913679,-0.002775253,-0.002007315,-0.001250922,-0.001288451,0.002402222,0.002708178,0.011310686,0.005813194,-4.64E-05
604.9907837,-0.004859874,0.026529569,0.011399223,-0.001778963,-0.006158917,-0.001142242,-0.006191481,0.000269893,0.010545271,-0.002681979,-0.001829437,-0.001194288,-0.001234867,0.002595925,0.002973504,0.011684274,0.006118333,8.76E-05
603.9889526,-0.004859618,0.026969671,0.011665155,-0.001523045,-0.00607668,-0.00106757,-0.006153201,0.000343513,0.010671535,-0.002511481,-0.001790203,-0.000961789,-0.001181432,0.00283432,0.003184751,0.011680339,0.006174754,0.000293439
602.9868774,-0.004681522,0.027174816,0.01174028,-0.00155957,-0.006126708,-0.001121123,-0.006138245,0.000355042,0.010905592,-0.002515341,-0.001673303,-0.001007503,-0.001173894,0.00283802,0.003341055,0.011859364,0.006416067,0.000417094
