Wavelength (nm),30 s,60 s,90 s,120 s,150 s,180 s,210 s,240 s,270 s,300 s,330 s,360 s,390 s,420 s,450 s,480 s,570 s,600 s
285.9299927,0.351255953,0.342918336,0.250085443,0.377767533,0.26413551,0.331322759,0.21897687,0.28061834,0.115905553,0.083752796,0.225748733,0.069869921,-0.130030394,-0.139027536,-0.138057292,-0.155130982,-0.163216546,-0.054088742
287.0299988,0.377973408,0.389236748,0.275815964,0.352461368,0.17764844,0.368675947,0.146250397,0.249246016,0.182336554,0.181638032,0.188582197,-0.047915205,-0.089380875,-0.180359885,-0.119823545,-0.180322379,-0.087080508,-0.088745147
287.9599915,0.442892432,0.55597204,0.305465281,0.49353385,0.216223687,0.404436767,0.159594133,0.260657549,0.141057774,0.108162977,0.254170507,-0.022400692,-0.154985979,-0.122844756,-0.17092526,-0.086606622,-0.128613889,0.024549529
289.0599976,0.425684065,0.704739809,0.327267379,0.479676843,0.334565789,0.44865489,0.266815841,0.254610568,0.118370213,0.092650302,0.260039687,0.050894752,-0.129275501,-0.13800019,-0.085354269,-0.093153737,-0.170848981,-0.032739595
290,0.466922045,0.709723234,0.322906852,0.575806141,0.304795742,0.4004004,0.188646883,0.32655111,0.068303674,0.102188542,0.206127122,-0.027082711,-0.128262907,-0.154710054,-0.144397199,-0.12746726,-0.213962659,0.048212871
291.0700073,0.520242572,0.992555857,0.316474646,0.701428235,0.272194862,0.568579435,0.178811669,0.4372136,0.193071261,0.187593266,0.213534683,-0.028022751,-0.109397888,-0.128439784,-0.101484075,0.002605364,-0.082124121,0.025972694
292,0.585560739,1.10302043,0.338368386,0.932914197,0.266882479,0.816369057,0.194007695,0.432155788,0.201207235,0.327326745,0.305948138,0.077027783,-0.115712024,-0.13832058,-0.145403251,-0.024907857,-0.152619854,0.151138648
293.0700073,0.645417571,1.403316498,0.367401451,1.276927471,0.279874474,1.107759476,0.206115872,0.596456051,0.163934425,0.223543242,0.4304851,0.205276027,-0.060976699,-0.122078001,-0.137549102,-0.053023472,-0.16292046,0.253568888
294,0.786163509,1.850605726,0.438945889,1.543501496,0.366291404,1.312433362,0.227437034,0.682281554,0.161046162,0.280639857,0.369710058,0.262502849,-0.050847977,-0.148785129,-0.075000644,0.02216205,-0.139270782,0.330515683
295.0700073,0.897784173,2.366762161,0.520788133,2.021752834,0.343396127,1.544302225,0.255744547,0.832308829,0.129508018,0.334024698,0.544683456,0.320890129,-0.006739661,-0.142811477,-0.062460497,0.044805214,-0.173772588,0.528688431
296,1.139407635,2.795285463,0.538536131,2.304659605,0.469206423,1.686001539,0.196913004,0.902323484,0.180759639,0.401997626,0.546061456,0.331804812,-0.144097447,-0.019818321,-0.120417319,0.207589284,-0.134830594,0.657416284
297.0700073,1.162203908,3.485964775,0.581274033,2.951277971,0.450785518,2.10452199,0.214995965,1.111979365,0.197917297,0.397574782,0.572208941,0.435575604,-0.045623511,-0.084322199,-0.038478747,0.206484273,-0.127493352,0.840386391
298,1.554472566,3.881374121,0.613587439,3.516190529,0.488112092,2.351253271,0.237706363,1.192338109,0.147708192,0.535525858,0.724534988,0.607660711,-0.015161261,-0.085466616,0.047873691,0.332944632,-0.043767691,0.923427224
299.0700073,1.781726003,4.897986412,0.824731946,4.123728275,0.613410473,2.979020596,0.310321987,1.499717236,0.178624585,0.588742197,0.888633132,0.715333045,-0.011960536,0.005832583,0.029380351,0.335263729,-0.08335004,1.263378978
300,2.1763556,5.573319912,0.982142866,4.982717991,0.682025492,3.371256113,0.392881691,1.848763943,0.292082727,0.821560621,1.009911418,0.8570714,0.001771823,-0.022795081,0.046553418,0.631001472,-0.168490142,1.480659842
300.9299927,2.610592842,6.929879665,1.221202374,5.956038952,0.908336222,3.963531494,0.439316958,2.142433643,0.281381309,0.826697588,1.313229084,1.024389982,0.062529936,-0.010762155,0.085499749,0.612290263,-0.046711847,1.538626909
302.0299988,3.072930336,8.212554932,1.488969088,6.52333498,1.092175484,4.417448997,0.485657603,2.346759558,0.351432085,0.977893353,1.556395888,1.37954247,0.049003556,0.089072689,0.112076238,0.732008338,-0.173487738,1.992878795
302.9599915,3.494385242,8.918387413,1.852735281,7.697606564,1.214061022,5.288331985,0.585985363,3.011289597,0.393017411,1.138851404,1.874373436,1.626644492,0.15330188,0.081221387,0.164155856,0.903455019,-0.025548011,2.446031809
304.0599976,4.068654537,10.88426018,2.009392738,9.250938416,1.376550078,6.007792473,0.606292009,3.238402605,0.52147311,1.27009058,2.022802591,1.808694243,0.211867824,0.071904227,0.136401042,1.124011874,0.005478725,2.884116173
305,5.029657841,12.45689392,2.506947279,10.49616051,1.858909965,6.958021164,0.805014133,4.154529572,0.530979693,1.480600715,2.624733686,2.152632713,0.296303689,0.335092247,0.417205334,1.324764967,-0.035326481,3.150873661
305.9299927,5.318774223,14.48641205,2.905107737,11.75479794,2.347963572,7.676279068,1.079524994,4.425362587,0.557724476,1.770496488,3.029947281,2.513137817,0.493402719,0.365526557,0.369921565,1.579255581,-0.02205506,3.703979492
307.0299988,5.945814133,16.12865067,3.300290823,13.52806282,2.612716675,8.624725342,1.151351333,4.878391266,0.656799078,2.077958584,3.594225883,2.790171623,0.514419198,0.30550766,0.675412834,1.778758049,-0.048755944,4.378301144
307.9599915,6.700129509,17.36674309,3.936825275,14.54320526,2.971768141,9.227830887,1.448048472,5.3747015,0.905060351,2.054087162,3.946420193,3.205862522,0.495501935,0.535278201,0.662402093,2.063583136,0.050038353,4.707719803
309.0599976,7.646167278,19.15959358,4.577484608,16.21609497,3.29262042,10.38306904,1.641036868,5.778063774,1.043466449,2.442451954,4.318984509,3.396123409,0.620745122,0.59085685,0.61179781,2.431228876,0.164631173,5.24951458
310,8.166877747,20.44264793,4.998831272,16.87277603,3.902513981,10.86244965,1.803073883,6.29049015,1.331118464,2.581153393,4.842192173,3.887658358,0.720342994,0.53165108,0.851410031,2.559578896,0.076235667,5.558119297
311.0700073,8.846557617,22.05340958,5.593746185,18.47019577,4.391675949,11.65251923,2.171181679,6.970270634,1.525518775,2.725922108,5.365497112,4.1997118,0.922667384,0.646738112,1.110364676,2.455896854,0.174916252,5.740191936
312,9.450554848,23.61041069,6.212851524,19.05301857,4.809106827,12.98521423,2.4022789,7.035072327,1.553813696,3.029402256,5.697715282,4.545452118,1.05157876,0.677376151,1.227880597,2.951542616,0.282352448,6.582158089
313.0700073,10.16652966,25.26626396,7.41149044,19.73595238,5.409295082,13.40303802,2.810092449,7.785858154,2.070017338,3.386032104,6.27753973,4.984305382,1.149736762,0.828736186,1.31294179,3.31409812,0.193184122,6.64155674
314,11.00964642,26.02526665,7.389758587,21.51332474,6.055352211,14.13612556,3.252610922,7.960351944,2.403785229,3.573963165,6.697330952,5.213001251,1.288347006,0.821733594,1.431010723,3.505203485,0.349282801,7.344982147
315.0700073,11.95306206,27.28394699,8.818462372,23.48062325,7.013091087,15.14901161,3.882103205,8.543498039,2.894238472,4.014981747,7.503115177,5.724568844,1.562880278,1.071055889,1.644000292,3.872938871,0.492170513,7.853007793
316,12.86826038,30.68312073,9.60253334,25.14414024,7.539654255,15.54268837,4.336613178,9.858056068,3.142228603,4.274185181,8.67224884,5.995358944,1.5832479,1.169064879,2.027465582,4.059023857,0.600296497,8.080284119
317.0700073,14.23277855,32.79619217,11.17130375,26.62708282,8.292047501,17.37523079,4.611500263,10.70273781,3.942461252,4.744097233,9.427843094,6.353974342,2.177482605,1.203173757,2.192438602,4.224385262,0.700548589,9.046867371
318,15.21760082,34.45108032,12.51358414,28.27933884,9.409387589,18.03743744,5.409081459,11.01032162,4.619379044,5.084663391,10.16170597,6.984935284,2.411699057,1.391283393,2.258594513,4.624268532,0.777009785,9.687749863
319.0700073,16.34375381,37.52901459,13.0893507,30.58851051,10.30674458,19.61570549,6.597673416,11.6689949,5.597846508,5.38024807,11.82520962,7.393406391,2.661091328,1.680696845,2.964192867,5.439583302,0.954231143,10.13629913
320,17.38194275,39.78510666,14.35150337,32.19898987,11.27435398,20.94380569,7.730535507,12.29508209,6.253552914,5.68385458,12.56923008,8.099983215,3.106918573,1.672843099,3.144697189,5.640654087,1.1927284,11.30354309
320.9299927,19.28236198,42.2694664,15.79892826,33.74211884,12.61902809,22.62450981,8.530011177,14.1889658,7.036458492,6.523168087,13.50349903,8.625508308,3.104501963,1.80295527,3.475644588,6.145914078,1.316462278,11.54491997
322.0299988,20.6165123,43.90029526,17.73973083,36.12503815,13.64084911,23.06558418,9.006559372,14.75646973,7.913349152,7.027765274,14.15999317,9.335512161,3.636278868,2.10942626,3.671914101,6.384269714,1.409546852,12.91396809
322.9599915,22.23475838,46.90093613,19.00300407,37.15695953,14.86482239,23.96168518,9.822090149,15.21527481,8.392370224,7.573704243,14.59024429,9.672070503,3.848672152,2.182681799,3.880525351,7.167315483,1.623811841,12.60145283
324.0599976,23.22570801,47.78636551,19.59793091,37.99814606,15.67572403,24.33368301,10.36457348,16.20195961,9.278240204,7.555373192,15.37727928,9.91390419,4.05668354,2.266780138,4.332940578,7.063534737,1.704797983,13.15302944
325,24.90654373,48.35879898,21.15691566,38.95926285,15.88201141,25.07958794,10.99388885,15.84101868,9.756170273,7.83911705,15.80379009,10.08321667,4.617305279,2.698280334,4.281468868,7.301737785,1.667014718,13.87007427
325.9299927,24.83031845,50.16266632,21.58613968,38.55436707,16.87944221,26.09140205,11.26515102,16.25806808,9.849051476,7.98067522,16.64868355,10.37768841,4.606735229,2.557401896,4.43519783,7.67977953,1.888191342,13.80974102
327.0299988,25.9539299,51.14990616,21.68385506,40.11060715,17.39411545,26.12897491,11.92846012,17.01481438,10.38261604,7.800608635,16.77326393,10.85660076,4.718822956,2.844927073,5.000496864,7.931317806,1.86485064,13.97533607
327.9599915,27.70231628,52.31840897,23.12902641,40.47814941,17.94290352,26.54637527,11.93844318,17.30406761,11.15265942,8.507321358,17.50701523,11.3440237,5.056500435,2.825026274,4.871696949,7.940269947,2.283823013,14.86867142
329.0599976,29.39485168,53.70733261,24.92575455,41.81281662,18.72263908,27.88258171,13.51862049,18.9293251,11.85131645,8.954551697,18.5781765,11.46309948,5.436353207,2.808053255,5.085905552,8.60477066,2.244435072,15.3321619
330,31.07966423,55.43767548,26.23861694,41.96332932,19.06014442,28.82898331,13.63667297,19.11607552,12.48020363,9.58823967,18.59700394,11.80816269,5.763588428,3.288844347,5.63005209,9.003974915,2.380101919,15.83607864
331.0700073,33.96259308,57.21688843,26.91032219,44.88690186,20.77362633,29.68816376,14.50339985,19.72028542,13.34286404,10.25104618,19.87169647,12.43162346,6.045579433,3.36247611,5.819534779,9.291448593,2.631527662,17.14016342
332,35.47167206,58.5581665,28.44653893,46.07484818,21.80369759,29.86476898,15.0090971,20.45900536,13.7944994,10.45840073,20.36926651,13.30913925,6.114131451,3.411971092,6.029822826,9.646265984,2.700815916,17.14113617
333.0700073,37.30817032,61.39858627,30.53743172,46.28798676,23.3097496,31.56542778,15.54080296,20.54455566,14.91299343,11.33484173,21.21853065,13.84470463,6.706555843,3.635122299,6.478317261,9.825473785,3.043334484,18.02468491
334,38.67001343,62.04738235,30.83012962,47.60446167,23.4700737,32.44955063,16.45509338,22.00712776,15.01021576,11.6569109,21.38139343,13.79880524,6.970429897,3.894040346,6.511577129,10.66678429,3.045084,18.88270569
335.0700073,40.88959885,63.95495605,32.07102966,48.58677673,23.82719231,33.32837677,16.60299683,22.22912788,16.10104942,11.36438465,22.55723763,14.59899616,7.1257658,4.307672977,6.892411232,11.29085255,2.991339684,19.05911446
336,42.10771179,65.54222107,32.52648926,50.12062073,24.32866669,34.14649963,17.34321022,22.98794365,16.36313057,11.85447121,22.84571075,14.8436079,7.273775101,4.219718456,7.358994961,11.12756443,3.249238729,19.03284073
337.0700073,45.38109589,67.19972992,34.65123367,49.69112396,25.80111694,35.27974701,18.29600906,23.53038025,16.11169052,12.95479107,22.84338379,15.30920696,7.522723675,4.454400063,7.683491707,11.57271862,3.53766346,19.74357986
338,46.57617569,68.06876373,35.43693161,51.50842667,25.75006294,35.47422791,18.98165131,24.62761688,17.3635788,13.17706108,23.19195938,15.87625885,7.986384869,4.676397324,8.015089989,12.16335869,3.798274755,20.80334282
339.0700073,48.99792862,70.15927124,37.13711166,51.51222992,27.35628319,35.77206421,18.92022133,24.57782555,17.79154396,13.80278778,24.37667465,16.24518204,8.354089737,4.956865311,8.158646584,12.48491001,3.770967245,20.29671478
340,50.83460999,72.27587128,37.93317795,53.93840027,28.38226128,36.80690765,20.16554642,25.30526733,18.42695045,13.96324253,24.70521164,17.21417618,8.718704224,4.792723656,8.445126534,13.06599236,4.053910732,21.36308479
341.0700073,52.51522827,73.85279846,39.00069809,54.50442505,29.50873756,38.11255264,20.43656349,25.84223747,18.85311508,14.70780087,25.20845032,17.41142082,9.005913734,5.331419945,9.019635201,13.15418148,4.228033543,21.12485504
342,54.66191101,74.8070755,40.33223724,55.86251068,29.30220604,38.76803207,20.84343147,27.50605583,19.6130619,15.44095516,26.26674271,17.58353424,9.908582687,5.607568741,9.228535652,13.71706676,4.284329891,22.26321411
343.0700073,58.66864395,76.68345642,41.59012222,56.86159897,30.34831238,39.25498581,21.79408646,27.73594093,19.85714912,15.1813755,26.94579124,18.60014915,9.779315948,5.807730675,9.689628601,14.46232986,4.363375187,23.26397324
344,59.49187469,78.42028046,42.59231949,58.41323853,31.01974678,39.83368683,22.32214737,28.33490181,20.47150993,15.54162693,27.55124474,18.82611847,9.836182594,6.095339775,9.932358742,14.93428421,4.902801514,23.6428566
345.0700073,60.36811447,79.32977295,43.47634125,58.79305649,32.13120651,40.37673569,23.17623711,29.3764019,20.48049355,16.30639076,27.45840836,18.96004295,10.25116253,6.21600008,10.06910324,15.05211735,4.735551357,23.2679882
346,62.70257568,79.37202454,44.06267929,58.27858353,32.22982407,41.3047905,23.17651176,28.28974342,21.33420181,16.85216141,28.12651825,19.43120575,10.71043873,6.535705566,9.912322044,15.21683788,5.186040401,23.98645973
347.0700073,64.62688446,81.03065491,45.73597717,58.93897629,32.8549614,42.95861435,24.26086044,29.96755409,21.55244637,16.54473686,28.66208649,20.58307266,10.97141361,6.605199337,10.61079025,15.74894047,5.033695221,24.08229828
348,66.49913788,81.67003632,46.76424026,60.007164,33.91577148,42.78609848,24.61641312,30.16165924,22.3655777,17.61445427,29.16043663,20.82458878,10.58309269,7.091301918,11.41281509,15.9882431,5.666476727,24.60693932
349.0700073,70.3779068,83.22541809,48.43500137,61.82363129,35.30306244,43.6004982,26.18425369,31.62506676,23.21656036,18.06136131,29.72825623,21.27396011,11.33712292,7.30811739,11.61055756,16.03417206,5.649813652,26.03569221
350,72.34409332,86.34063721,49.49879456,62.6483345,35.59621811,44.67076492,26.25287437,31.8347187,24.08205605,18.14621925,30.59194374,21.18379402,11.89278603,7.594842911,12.10476589,17.43883514,5.819466114,25.81634331
351.0700073,74.17263031,88.64992523,51.61919403,64.01441193,37.60290909,45.58324814,27.42246628,32.93453598,24.75666809,19.08774757,31.13321495,23.01752853,12.92285633,7.561883926,12.24652004,17.90519714,6.234752178,26.70557594
352,76.62416077,90.16587067,53.08489609,64.65248108,38.37677765,46.31971741,27.74994087,33.7781105,25.65368271,20.16036034,31.82852554,23.22384262,12.76096535,8.418720245,12.26408386,17.95221329,6.473639011,26.99777222
353.0700073,80.20228577,91.85536194,54.65714264,65.66408539,39.24774933,47.69752121,28.70410538,35.6325798,25.65435791,20.76055145,32.94494629,23.33467293,13.30214119,8.616650581,12.89481449,18.89778137,6.739636421,27.89499664
354,82.24852753,91.99214172,55.7585144,67.61566162,39.49610138,48.95809937,29.21437454,34.84526062,26.67859077,20.8484726,33.10242462,24.56492043,13.56961727,8.496609688,13.58132935,19.32267189,6.589899063,28.41337395
355.0700073,84.4280777,93.18004608,56.1163559,67.46276855,40.6464386,48.86416626,29.56781197,35.75468826,26.88246727,20.91453171,33.86631012,25.14304352,14.32338905,8.895021439,13.65455341,19.58232307,6.884012699,28.42273331
356,86.02043915,94.54282379,57.48554993,68.35215759,41.56268692,49.50237656,29.90082932,36.36244965,27.01908684,21.77329826,34.11050034,25.30570793,14.40622997,9.010014534,14.22760105,20.35902596,6.981898785,28.87275314
357.0700073,87.54946899,95.56989288,57.74884415,67.39730835,41.44419479,50.17618942,30.2814827,36.56259155,28.48596764,22.29809189,34.8435936,25.61086464,14.86660957,9.486878395,14.41490078,20.02357483,7.128906727,29.19612694
358,89.82984924,95.39094543,58.57820892,68.57848358,42.02510452,50.20245743,30.93212891,37.16007614,27.73790169,22.61104584,34.73461533,26.17023277,14.75886631,9.799433708,14.55771637,21.01174545,7.641445637,30.06669044
359.0700073,91.40762329,96.12757874,59.52349472,68.70787811,42.27603531,51.13115311,31.20855522,37.59807587,28.77208328,22.89716721,35.12003326,26.43946648,15.23464489,9.991108894,14.82620049,21.33525658,7.880396366,29.69195747
360,92.05752563,97.53107452,61.20914841,68.46611786,42.94648361,51.23643494,31.79619408,37.79268265,29.43329048,22.94350433,35.57272339,25.89032364,15.58415222,9.930674553,14.72350883,21.22864532,8.158536911,30.01246071
361.0700073,93.93511963,96.45224762,60.62188721,69.25283813,42.93880463,50.55725861,32.07032776,37.65672684,29.31241035,22.56754875,35.7171936,26.45570183,15.38307762,10.11822605,15.13535595,21.02793694,8.002543449,29.67876434
362,93.50741577,94.59857178,60.04126358,67.66252899,42.66378784,50.91373825,31.32530212,37.5173378,28.63173103,23.45725632,35.33493423,26.26092911,15.62217045,10.32217979,15.29143429,21.54021263,8.040728569,30.01197243
363.0700073,94.03635406,93.96697235,60.04788208,66.73722839,42.76655579,48.89245605,31.54135132,36.95129776,29.06693459,23.10956383,35.09246445,26.25580406,15.60148048,10.38026047,15.17947674,21.30464935,8.193828583,29.53022385
364,94.25765991,92.56530762,59.30781555,65.62466431,42.91581726,49.75220108,31.46468925,36.82565689,28.75477982,23.17038345,34.62046814,26.49759865,16.00777626,10.60893059,15.50613689,20.61856079,8.468752861,29.69152832
365.0700073,93.75170135,92.10784912,59.34975815,66.08292389,42.37922287,49.71228409,31.19347572,36.44980621,28.47116852,22.74646378,34.36885452,26.38875389,16.08503342,10.51472282,15.1456728,21.34960938,8.314167023,29.54203606
366,95.8839798,93.45575714,60.10012817,65.97993469,42.81816864,49.09786224,31.49731064,36.8109436,29.00056076,23.63027,34.67618561,26.8167572,16.08020782,10.82891464,15.95762253,22.1115799,8.784275055,29.64580917
367.0700073,97.45709229,92.41062927,60.76699829,65.05055237,42.9786644,50.27342224,32.4498024,37.16726685,29.90113068,23.48265457,35.29510498,26.93793106,15.97781372,10.86709976,16.1296196,21.57682991,8.686593056,29.64801788
368,97.16294861,92.56703186,60.61456299,64.82064056,43.1750145,50.00123978,32.35932922,37.37828827,29.07843781,24.1589756,34.89487076,26.4726181,16.74920464,10.81988335,15.87485123,22.07179642,8.770174026,29.37887001
